Entity,Code,Year,Life expectancy - Sex: all - Age: 0 - Variant: medium
Latin America and the Caribbean (UN),,2037,78.036
Latin America and the Caribbean (UN),,2038,78.196
Latin America and the Caribbean (UN),,2039,78.356
Latin America and the Caribbean (UN),,2040,78.516
Latin America and the Caribbean (UN),,2041,78.675
Latin America and the Caribbean (UN),,2042,78.833
Latin America and the Caribbean (UN),,2043,78.988
Latin America and the Caribbean (UN),,2044,79.143
Latin America and the Caribbean (UN),,2045,79.297
Latin America and the Caribbean (UN),,2046,79.451
Latin America and the Caribbean (UN),,2047,79.604
Latin America and the Caribbean (UN),,2048,79.756
Latin America and the Caribbean (UN),,2049,79.905
Latin America and the Caribbean (UN),,2050,80.055
Latin America and the Caribbean (UN),,2051,80.204
Latin America and the Caribbean (UN),,2052,80.355
Latin America and the Caribbean (UN),,2053,80.501
Latin America and the Caribbean (UN),,2054,80.644
Latin America and the Caribbean (UN),,2055,80.789
Latin America and the Caribbean (UN),,2056,80.935
Latin America and the Caribbean (UN),,2057,81.079
Latin America and the Caribbean (UN),,2058,81.223
Latin America and the Caribbean (UN),,2059,81.363
Latin America and the Caribbean (UN),,2060,81.502
Latin America and the Caribbean (UN),,2061,81.637
Latin America and the Caribbean (UN),,2062,81.777
Latin America and the Caribbean (UN),,2063,81.915
Latin America and the Caribbean (UN),,2064,82.05
Latin America and the Caribbean (UN),,2065,82.184
Latin America and the Caribbean (UN),,2066,82.315
Latin America and the Caribbean (UN),,2067,82.451
Latin America and the Caribbean (UN),,2068,82.582
Latin America and the Caribbean (UN),,2069,82.71
Latin America and the Caribbean (UN),,2070,82.839
Latin America and the Caribbean (UN),,2071,82.966
Latin America and the Caribbean (UN),,2072,83.095
Latin America and the Caribbean (UN),,2073,83.224
Latin America and the Caribbean (UN),,2074,83.349
Latin America and the Caribbean (UN),,2075,83.476
Latin America and the Caribbean (UN),,2076,83.601
Latin America and the Caribbean (UN),,2077,83.725
Latin America and the Caribbean (UN),,2078,83.849
Latin America and the Caribbean (UN),,2079,83.971
Latin America and the Caribbean (UN),,2080,84.091
Latin America and the Caribbean (UN),,2081,84.209
Latin America and the Caribbean (UN),,2082,84.327
Latin America and the Caribbean (UN),,2083,84.447
Latin America and the Caribbean (UN),,2084,84.568
Latin America and the Caribbean (UN),,2085,84.681
Latin America and the Caribbean (UN),,2086,84.794
Latin America and the Caribbean (UN),,2087,84.909
Latin America and the Caribbean (UN),,2088,85.026
Latin America and the Caribbean (UN),,2089,85.141
Latin America and the Caribbean (UN),,2090,85.253
Latin America and the Caribbean (UN),,2091,85.366
Latin America and the Caribbean (UN),,2092,85.477
Latin America and the Caribbean (UN),,2093,85.589
Latin America and the Caribbean (UN),,2094,85.697
Latin America and the Caribbean (UN),,2095,85.807
Latin America and the Caribbean (UN),,2096,85.919
Latin America and the Caribbean (UN),,2097,86.029
Latin America and the Caribbean (UN),,2098,86.139
Latin America and the Caribbean (UN),,2099,86.249
Latin America and the Caribbean (UN),,2100,86.356
Latvia,LVA,2024,76.33
Latvia,LVA,2025,76.477
Latvia,LVA,2026,76.629
Latvia,LVA,2027,76.783
Latvia,LVA,2028,76.932
Latvia,LVA,2029,77.078
Latvia,LVA,2030,77.224
Latvia,LVA,2031,77.37
Latvia,LVA,2032,77.519
Latvia,LVA,2033,77.672
Latvia,LVA,2034,77.819
Latvia,LVA,2035,77.972
Latvia,LVA,2036,78.123
Latvia,LVA,2037,78.283
Latvia,LVA,2038,78.435
Latvia,LVA,2039,78.578
Latvia,LVA,2040,78.733
Latvia,LVA,2041,78.876
Latvia,LVA,2042,79.031
Latvia,LVA,2043,79.18
Latvia,LVA,2044,79.327
Latvia,LVA,2045,79.476
Latvia,LVA,2046,79.628
Latvia,LVA,2047,79.78
Latvia,LVA,2048,79.925
Latvia,LVA,2049,80.072
Latvia,LVA,2050,80.222
Latvia,LVA,2051,80.371
Latvia,LVA,2052,80.513
Latvia,LVA,2053,80.647
Latvia,LVA,2054,80.788
Latvia,LVA,2055,80.929
Latvia,LVA,2056,81.067
Latvia,LVA,2057,81.206
Latvia,LVA,2058,81.347
Latvia,LVA,2059,81.491
Latvia,LVA,2060,81.634
Latvia,LVA,2061,81.778
Latvia,LVA,2062,81.918
Latvia,LVA,2063,82.049
Latvia,LVA,2064,82.182
Latvia,LVA,2065,82.319
Latvia,LVA,2066,82.45
Latvia,LVA,2067,82.579
Latvia,LVA,2068,82.727
Latvia,LVA,2069,82.859
Latvia,LVA,2070,82.985
Latvia,LVA,2071,83.116
Latvia,LVA,2072,83.239
Latvia,LVA,2073,83.371
Latvia,LVA,2074,83.489
Latvia,LVA,2075,83.626
Latvia,LVA,2076,83.757
Latvia,LVA,2077,83.879
Latvia,LVA,2078,84.007
Latvia,LVA,2079,84.134
Latvia,LVA,2080,84.257
Latvia,LVA,2081,84.377
Latvia,LVA,2082,84.495
Latvia,LVA,2083,84.615
Latvia,LVA,2084,84.735
Latvia,LVA,2085,84.856
Latvia,LVA,2086,84.978
Latvia,LVA,2087,85.092
Latvia,LVA,2088,85.215
Latvia,LVA,2089,85.336
Latvia,LVA,2090,85.453
Latvia,LVA,2091,85.569
Latvia,LVA,2092,85.677
Latvia,LVA,2093,85.789
Latvia,LVA,2094,85.899
Latvia,LVA,2095,86.023
Latvia,LVA,2096,86.137
Latvia,LVA,2097,86.249
Latvia,LVA,2098,86.359
Latvia,LVA,2099,86.477
Latvia,LVA,2100,86.59
Least developed countries,,2024,66.527
Least developed countries,,2025,66.719
Least developed countries,,2026,66.917
Least developed countries,,2027,67.114
Least developed countries,,2028,67.301
Least developed countries,,2029,67.487
Least developed countries,,2030,67.671
Least developed countries,,2031,67.847
Least developed countries,,2032,68.021
Least developed countries,,2033,68.198
Least developed countries,,2034,68.369
Least developed countries,,2035,68.54
Least developed countries,,2036,68.705
Least developed countries,,2037,68.873
Least developed countries,,2038,69.039
Least developed countries,,2039,69.203
Least developed countries,,2040,69.363
Least developed countries,,2041,69.524
Least developed countries,,2042,69.683
Least developed countries,,2043,69.838
Least developed countries,,2044,69.993
Least developed countries,,2045,70.148
Least developed countries,,2046,70.299
Least developed countries,,2047,70.454
Least developed countries,,2048,70.601
Least developed countries,,2049,70.746
Least developed countries,,2050,70.894
Least developed countries,,2051,71.039
Least developed countries,,2052,71.185
Least developed countries,,2053,71.33
Least developed countries,,2054,71.471
Least developed countries,,2055,71.61
Least developed countries,,2056,71.749
Least developed countries,,2057,71.886
Least developed countries,,2058,72.024
Least developed countries,,2059,72.16
Least developed countries,,2060,72.297
Least developed countries,,2061,72.43
Least developed countries,,2062,72.56
Least developed countries,,2063,72.688
Least developed countries,,2064,72.82
Least developed countries,,2065,72.952
Least developed countries,,2066,73.079
Least developed countries,,2067,73.206
Least developed countries,,2068,73.332
Least developed countries,,2069,73.457
Least developed countries,,2070,73.582
Least developed countries,,2071,73.708
Least developed countries,,2072,73.83
Least developed countries,,2073,73.95
Least developed countries,,2074,74.069
Least developed countries,,2075,74.187
Least developed countries,,2076,74.306
Least developed countries,,2077,74.42
Least developed countries,,2078,74.536
Least developed countries,,2079,74.651
Least developed countries,,2080,74.766
Least developed countries,,2081,74.879
Least developed countries,,2082,74.993
Least developed countries,,2083,75.104
Least developed countries,,2084,75.214
Least developed countries,,2085,75.324
Least developed countries,,2086,75.433
Least developed countries,,2087,75.543
Least developed countries,,2088,75.652
Least developed countries,,2089,75.762
Least developed countries,,2090,75.873
Least developed countries,,2091,75.984
Least developed countries,,2092,76.092
Least developed countries,,2093,76.2
Least developed countries,,2094,76.311
Least developed countries,,2095,76.423
Least developed countries,,2096,76.534
Least developed countries,,2097,76.644
Least developed countries,,2098,76.753
Least developed countries,,2099,76.864
Least developed countries,,2100,76.977
Lebanon,LBN,2024,77.945
Lebanon,LBN,2025,78.084
Lebanon,LBN,2026,78.218
Lebanon,LBN,2027,78.364
Lebanon,LBN,2028,78.515
Lebanon,LBN,2029,78.654
Lebanon,LBN,2030,78.788
Lebanon,LBN,2031,78.93
Lebanon,LBN,2032,79.071
Lebanon,LBN,2033,79.196
Lebanon,LBN,2034,79.346
Lebanon,LBN,2035,79.5
Lebanon,LBN,2036,79.64
Lebanon,LBN,2037,79.778
Lebanon,LBN,2038,79.925
Lebanon,LBN,2039,80.06
Lebanon,LBN,2040,80.209
Lebanon,LBN,2041,80.344
Lebanon,LBN,2042,80.496
Lebanon,LBN,2043,80.636
Lebanon,LBN,2044,80.771
Lebanon,LBN,2045,80.916
Lebanon,LBN,2046,81.056
Lebanon,LBN,2047,81.192
Lebanon,LBN,2048,81.329
Lebanon,LBN,2049,81.468
Lebanon,LBN,2050,81.602
Lebanon,LBN,2051,81.735
Lebanon,LBN,2052,81.872
Lebanon,LBN,2053,82.011
Lebanon,LBN,2054,82.141
Lebanon,LBN,2055,82.274
Lebanon,LBN,2056,82.412
Lebanon,LBN,2057,82.549
Lebanon,LBN,2058,82.679
Lebanon,LBN,2059,82.802
Lebanon,LBN,2060,82.929
Lebanon,LBN,2061,83.052
Lebanon,LBN,2062,83.189
Lebanon,LBN,2063,83.317
Lebanon,LBN,2064,83.44
Lebanon,LBN,2065,83.558
Lebanon,LBN,2066,83.682
Lebanon,LBN,2067,83.802
Lebanon,LBN,2068,83.927
Lebanon,LBN,2069,84.055
Lebanon,LBN,2070,84.176
Lebanon,LBN,2071,84.302
Lebanon,LBN,2072,84.425
Lebanon,LBN,2073,84.551
Lebanon,LBN,2074,84.67
Lebanon,LBN,2075,84.787
Lebanon,LBN,2076,84.899
Lebanon,LBN,2077,85.022
Lebanon,LBN,2078,85.139
Lebanon,LBN,2079,85.257
Lebanon,LBN,2080,85.368
Lebanon,LBN,2081,85.481
Lebanon,LBN,2082,85.593
Lebanon,LBN,2083,85.711
Lebanon,LBN,2084,85.823
Lebanon,LBN,2085,85.936
Lebanon,LBN,2086,86.041
Lebanon,LBN,2087,86.15
Lebanon,LBN,2088,86.281
Lebanon,LBN,2089,86.385
Lebanon,LBN,2090,86.491
Lebanon,LBN,2091,86.606
Lebanon,LBN,2092,86.715
Lebanon,LBN,2093,86.819
Lebanon,LBN,2094,86.932
Lebanon,LBN,2095,87.044
Lebanon,LBN,2096,87.156
Lebanon,LBN,2097,87.267
Lebanon,LBN,2098,87.371
Lebanon,LBN,2099,87.48
Lebanon,LBN,2100,87.591
Lesotho,LSO,2024,57.798
Lesotho,LSO,2025,58.217
Lesotho,LSO,2026,58.633
Lesotho,LSO,2027,59.039
Lesotho,LSO,2028,59.429
Lesotho,LSO,2029,59.813
Lesotho,LSO,2030,60.187
Lesotho,LSO,2031,60.547
Lesotho,LSO,2032,60.904
Lesotho,LSO,2033,61.256
Lesotho,LSO,2034,61.591
Lesotho,LSO,2035,61.925
Lesotho,LSO,2036,62.248
Lesotho,LSO,2037,62.559
Lesotho,LSO,2038,62.854
Lesotho,LSO,2039,63.154
Lesotho,LSO,2040,63.442
Lesotho,LSO,2041,63.73
Lesotho,LSO,2042,64.003
Lesotho,LSO,2043,64.28
Lesotho,LSO,2044,64.544
Lesotho,LSO,2045,64.819
Lesotho,LSO,2046,65.082
Lesotho,LSO,2047,65.315
Lesotho,LSO,2048,65.56
Lesotho,LSO,2049,65.792
Lesotho,LSO,2050,66.02
Lesotho,LSO,2051,66.244
Lesotho,LSO,2052,66.469
Lesotho,LSO,2053,66.694
Lesotho,LSO,2054,66.912
Lesotho,LSO,2055,67.117
Lesotho,LSO,2056,67.319
Lesotho,LSO,2057,67.521
Lesotho,LSO,2058,67.711
Lesotho,LSO,2059,67.885
Lesotho,LSO,2060,68.099
Lesotho,LSO,2061,68.293
Lesotho,LSO,2062,68.486
Lesotho,LSO,2063,68.676
Lesotho,LSO,2064,68.859
Lesotho,LSO,2065,69.04
Lesotho,LSO,2066,69.227
Lesotho,LSO,2067,69.412
Lesotho,LSO,2068,69.587
Lesotho,LSO,2069,69.752
Lesotho,LSO,2070,69.931
Lesotho,LSO,2071,70.094
Lesotho,LSO,2072,70.278
Lesotho,LSO,2073,70.451
Lesotho,LSO,2074,70.615
Lesotho,LSO,2075,70.777
Lesotho,LSO,2076,70.941
Lesotho,LSO,2077,71.103
Lesotho,LSO,2078,71.269
Lesotho,LSO,2079,71.439
Lesotho,LSO,2080,71.606
Lesotho,LSO,2081,71.759
Lesotho,LSO,2082,71.918
Lesotho,LSO,2083,72.089
Lesotho,LSO,2084,72.246
Lesotho,LSO,2085,72.407
Lesotho,LSO,2086,72.555
Lesotho,LSO,2087,72.713
Lesotho,LSO,2088,72.875
Lesotho,LSO,2089,73.038
Lesotho,LSO,2090,73.189
Lesotho,LSO,2091,73.332
Lesotho,LSO,2092,73.488
Lesotho,LSO,2093,73.64
Lesotho,LSO,2094,73.783
Lesotho,LSO,2095,73.935
Lesotho,LSO,2096,74.09
Lesotho,LSO,2097,74.239
Lesotho,LSO,2098,74.392
Lesotho,LSO,2099,74.54
Lesotho,LSO,2100,74.681
Less developed regions,,2024,71.915
Less developed regions,,2025,72.133
Less developed regions,,2026,72.42
Less developed regions,,2027,72.595
Less developed regions,,2028,72.761
Less developed regions,,2029,72.927
Less developed regions,,2030,73.092
Less developed regions,,2031,73.254
Less developed regions,,2032,73.416
Less developed regions,,2033,73.575
Less developed regions,,2034,73.736
Less developed regions,,2035,73.89
Less developed regions,,2036,74.044
Less developed regions,,2037,74.193
Less developed regions,,2038,74.345
Less developed regions,,2039,74.493
Less developed regions,,2040,74.641
Less developed regions,,2041,74.781
Less developed regions,,2042,74.924
Less developed regions,,2043,75.061
Less developed regions,,2044,75.196
Less developed regions,,2045,75.327
Less developed regions,,2046,75.456
Less developed regions,,2047,75.583
Less developed regions,,2048,75.706
Less developed regions,,2049,75.826
Less developed regions,,2050,75.943
Less developed regions,,2051,76.059
Less developed regions,,2052,76.172
Less developed regions,,2053,76.283
Less developed regions,,2054,76.392
Less developed regions,,2055,76.502
Less developed regions,,2056,76.613
Less developed regions,,2057,76.723
Less developed regions,,2058,76.831
Less developed regions,,2059,76.938
Less developed regions,,2060,77.044
Less developed regions,,2061,77.152
Less developed regions,,2062,77.258
Less developed regions,,2063,77.363
Less developed regions,,2064,77.469
Less developed regions,,2065,77.571
Less developed regions,,2066,77.675
Less developed regions,,2067,77.778
Less developed regions,,2068,77.88
Less developed regions,,2069,77.981
Less developed regions,,2070,78.081
Less developed regions,,2071,78.181
Less developed regions,,2072,78.277
Less developed regions,,2073,78.374
Less developed regions,,2074,78.468
Less developed regions,,2075,78.56
Less developed regions,,2076,78.653
Less developed regions,,2077,78.742
Less developed regions,,2078,78.832
Less developed regions,,2079,78.921
Less developed regions,,2080,79.008
Less developed regions,,2081,79.098
Less developed regions,,2082,79.186
Less developed regions,,2083,79.274
Less developed regions,,2084,79.359
Less developed regions,,2085,79.443
Less developed regions,,2086,79.529
Less developed regions,,2087,79.615
Less developed regions,,2088,79.703
Less developed regions,,2089,79.788
Less developed regions,,2090,79.875
Less developed regions,,2091,79.963
Less developed regions,,2092,80.051
Less developed regions,,2093,80.138
Less developed regions,,2094,80.225
Less developed regions,,2095,80.311
Less developed regions,,2096,80.399
Less developed regions,,2097,80.484
Less developed regions,,2098,80.569
Less developed regions,,2099,80.656
Less developed regions,,2100,80.74
"Less developed regions, excluding China",,2024,70.421
"Less developed regions, excluding China",,2025,70.609
"Less developed regions, excluding China",,2026,70.793
"Less developed regions, excluding China",,2027,70.969
"Less developed regions, excluding China",,2028,71.136
"Less developed regions, excluding China",,2029,71.304
"Less developed regions, excluding China",,2030,71.469
"Less developed regions, excluding China",,2031,71.631
"Less developed regions, excluding China",,2032,71.794
"Less developed regions, excluding China",,2033,71.956
"Less developed regions, excluding China",,2034,72.117
"Less developed regions, excluding China",,2035,72.273
"Less developed regions, excluding China",,2036,72.429
"Less developed regions, excluding China",,2037,72.579
"Less developed regions, excluding China",,2038,72.733
"Less developed regions, excluding China",,2039,72.886
"Less developed regions, excluding China",,2040,73.04
"Less developed regions, excluding China",,2041,73.185
"Less developed regions, excluding China",,2042,73.333
"Less developed regions, excluding China",,2043,73.477
"Less developed regions, excluding China",,2044,73.62
"Less developed regions, excluding China",,2045,73.761
"Less developed regions, excluding China",,2046,73.901
"Less developed regions, excluding China",,2047,74.039
"Less developed regions, excluding China",,2048,74.175
"Less developed regions, excluding China",,2049,74.31
"Less developed regions, excluding China",,2050,74.443
"Less developed regions, excluding China",,2051,74.577
"Less developed regions, excluding China",,2052,74.708
"Less developed regions, excluding China",,2053,74.837
"Less developed regions, excluding China",,2054,74.963
"Less developed regions, excluding China",,2055,75.091
"Less developed regions, excluding China",,2056,75.219
"Less developed regions, excluding China",,2057,75.346
"Less developed regions, excluding China",,2058,75.472
"Less developed regions, excluding China",,2059,75.597
"Less developed regions, excluding China",,2060,75.719
"Less developed regions, excluding China",,2061,75.842
"Less developed regions, excluding China",,2062,75.963
"Less developed regions, excluding China",,2063,76.083
"Less developed regions, excluding China",,2064,76.204
"Less developed regions, excluding China",,2065,76.321
"Less developed regions, excluding China",,2066,76.438
"Less developed regions, excluding China",,2067,76.553
"Less developed regions, excluding China",,2068,76.668
"Less developed regions, excluding China",,2069,76.782
"Less developed regions, excluding China",,2070,76.893
"Less developed regions, excluding China",,2071,77.007
"Less developed regions, excluding China",,2072,77.116
"Less developed regions, excluding China",,2073,77.228
"Less developed regions, excluding China",,2074,77.335
"Less developed regions, excluding China",,2075,77.441
"Less developed regions, excluding China",,2076,77.55
"Less developed regions, excluding China",,2077,77.653
"Less developed regions, excluding China",,2078,77.759
"Less developed regions, excluding China",,2079,77.863
"Less developed regions, excluding China",,2080,77.966
"Less developed regions, excluding China",,2081,78.071
"Less developed regions, excluding China",,2082,78.173
"Less developed regions, excluding China",,2083,78.275
"Less developed regions, excluding China",,2084,78.374
"Less developed regions, excluding China",,2085,78.47
"Less developed regions, excluding China",,2086,78.567
"Less developed regions, excluding China",,2087,78.666
"Less developed regions, excluding China",,2088,78.766
"Less developed regions, excluding China",,2089,78.863
"Less developed regions, excluding China",,2090,78.962
"Less developed regions, excluding China",,2091,79.06
"Less developed regions, excluding China",,2092,79.16
"Less developed regions, excluding China",,2093,79.258
"Less developed regions, excluding China",,2094,79.358
"Less developed regions, excluding China",,2095,79.456
"Less developed regions, excluding China",,2096,79.556
"Less developed regions, excluding China",,2097,79.654
"Less developed regions, excluding China",,2098,79.752
"Less developed regions, excluding China",,2099,79.852
"Less developed regions, excluding China",,2100,79.949
"Less developed regions, excluding least developed countries",,2024,73.113
"Less developed regions, excluding least developed countries",,2025,73.343
"Less developed regions, excluding least developed countries",,2026,73.651
"Less developed regions, excluding least developed countries",,2027,73.827
"Less developed regions, excluding least developed countries",,2028,73.994
"Less developed regions, excluding least developed countries",,2029,74.159
"Less developed regions, excluding least developed countries",,2030,74.323
"Less developed regions, excluding least developed countries",,2031,74.486
"Less developed regions, excluding least developed countries",,2032,74.649
"Less developed regions, excluding least developed countries",,2033,74.807
"Less developed regions, excluding least developed countries",,2034,74.97
"Less developed regions, excluding least developed countries",,2035,75.123
"Less developed regions, excluding least developed countries",,2036,75.279
"Less developed regions, excluding least developed countries",,2037,75.428
"Less developed regions, excluding least developed countries",,2038,75.582
"Less developed regions, excluding least developed countries",,2039,75.733
"Less developed regions, excluding least developed countries",,2040,75.885
"Less developed regions, excluding least developed countries",,2041,76.027
"Less developed regions, excluding least developed countries",,2042,76.174
"Less developed regions, excluding least developed countries",,2043,76.316
"Less developed regions, excluding least developed countries",,2044,76.456
"Less developed regions, excluding least developed countries",,2045,76.591
"Less developed regions, excluding least developed countries",,2046,76.726
"Less developed regions, excluding least developed countries",,2047,76.856
"Less developed regions, excluding least developed countries",,2048,76.984
"Less developed regions, excluding least developed countries",,2049,77.11
"Less developed regions, excluding least developed countries",,2050,77.231
"Less developed regions, excluding least developed countries",,2051,77.353
"Less developed regions, excluding least developed countries",,2052,77.47
"Less developed regions, excluding least developed countries",,2053,77.585
"Less developed regions, excluding least developed countries",,2054,77.699
"Less developed regions, excluding least developed countries",,2055,77.814
"Less developed regions, excluding least developed countries",,2056,77.932
"Less developed regions, excluding least developed countries",,2057,78.048
"Less developed regions, excluding least developed countries",,2058,78.163
"Less developed regions, excluding least developed countries",,2059,78.276
"Less developed regions, excluding least developed countries",,2060,78.388
"Less developed regions, excluding least developed countries",,2061,78.504
"Less developed regions, excluding least developed countries",,2062,78.618
"Less developed regions, excluding least developed countries",,2063,78.732
"Less developed regions, excluding least developed countries",,2064,78.846
"Less developed regions, excluding least developed countries",,2065,78.955
"Less developed regions, excluding least developed countries",,2066,79.068
"Less developed regions, excluding least developed countries",,2067,79.18
"Less developed regions, excluding least developed countries",,2068,79.291
"Less developed regions, excluding least developed countries",,2069,79.401
"Less developed regions, excluding least developed countries",,2070,79.509
"Less developed regions, excluding least developed countries",,2071,79.618
"Less developed regions, excluding least developed countries",,2072,79.724
"Less developed regions, excluding least developed countries",,2073,79.83
"Less developed regions, excluding least developed countries",,2074,79.933
"Less developed regions, excluding least developed countries",,2075,80.035
"Less developed regions, excluding least developed countries",,2076,80.136
"Less developed regions, excluding least developed countries",,2077,80.235
"Less developed regions, excluding least developed countries",,2078,80.334
"Less developed regions, excluding least developed countries",,2079,80.431
"Less developed regions, excluding least developed countries",,2080,80.526
"Less developed regions, excluding least developed countries",,2081,80.625
"Less developed regions, excluding least developed countries",,2082,80.722
"Less developed regions, excluding least developed countries",,2083,80.82
"Less developed regions, excluding least developed countries",,2084,80.914
"Less developed regions, excluding least developed countries",,2085,81.005
"Less developed regions, excluding least developed countries",,2086,81.1
"Less developed regions, excluding least developed countries",,2087,81.196
"Less developed regions, excluding least developed countries",,2088,81.293
"Less developed regions, excluding least developed countries",,2089,81.386
"Less developed regions, excluding least developed countries",,2090,81.481
"Less developed regions, excluding least developed countries",,2091,81.576
"Less developed regions, excluding least developed countries",,2092,81.674
"Less developed regions, excluding least developed countries",,2093,81.77
"Less developed regions, excluding least developed countries",,2094,81.867
"Less developed regions, excluding least developed countries",,2095,81.959
"Less developed regions, excluding least developed countries",,2096,82.056
"Less developed regions, excluding least developed countries",,2097,82.148
"Less developed regions, excluding least developed countries",,2098,82.24
"Less developed regions, excluding least developed countries",,2099,82.336
"Less developed regions, excluding least developed countries",,2100,82.425
Liberia,LBR,2024,62.324
Liberia,LBR,2025,62.471
Liberia,LBR,2026,62.618
Liberia,LBR,2027,62.773
Liberia,LBR,2028,62.909
Liberia,LBR,2029,63.049
Liberia,LBR,2030,63.193
Liberia,LBR,2031,63.327
Liberia,LBR,2032,63.468
Liberia,LBR,2033,63.599
Liberia,LBR,2034,63.728
Liberia,LBR,2035,63.868
Liberia,LBR,2036,64.007
Liberia,LBR,2037,64.148
Liberia,LBR,2038,64.293
Liberia,LBR,2039,64.424
Liberia,LBR,2040,64.547
Liberia,LBR,2041,64.672
Liberia,LBR,2042,64.8
Liberia,LBR,2043,64.936
Liberia,LBR,2044,65.073
Liberia,LBR,2045,65.197
Liberia,LBR,2046,65.324
Liberia,LBR,2047,65.449
Liberia,LBR,2048,65.576
Liberia,LBR,2049,65.704
Liberia,LBR,2050,65.847
Liberia,LBR,2051,65.965
Liberia,LBR,2052,66.096
Liberia,LBR,2053,66.225
Liberia,LBR,2054,66.349
Liberia,LBR,2055,66.469
Liberia,LBR,2056,66.594
Liberia,LBR,2057,66.711
Liberia,LBR,2058,66.828
Liberia,LBR,2059,66.956
Liberia,LBR,2060,67.07
Liberia,LBR,2061,67.187
Liberia,LBR,2062,67.304
Liberia,LBR,2063,67.428
Liberia,LBR,2064,67.564
Liberia,LBR,2065,67.673
Liberia,LBR,2066,67.777
Liberia,LBR,2067,67.887
Liberia,LBR,2068,67.998
Liberia,LBR,2069,68.122
Liberia,LBR,2070,68.236
Liberia,LBR,2071,68.345
Liberia,LBR,2072,68.46
Liberia,LBR,2073,68.573
Liberia,LBR,2074,68.686
Liberia,LBR,2075,68.799
